student_id,name,gender,age,department,level,cgpa,attendance_rate,assignments_submitted,library_usage_per_week,internet_hours_per_week,graduation_status
S109203,Student_9203,Female,30,Law,300,4.36,90.17,19,5,13.35,In Progress
S109204,Student_9204,Female,30,Education,100,2.56,61.59,16,0,14.63,Graduated
S109205,Student_9205,Male,28,Education,400,2.89,61.89,20,3,14.54,Graduated
S109206,Student_9206,Female,27,Education,500,1.86,56.12,17,4,8.85,Graduated
S109207,Student_9207,Male,26,Medicine,500,2.97,50.4,9,4,10.5,Graduated
S109208,Student_9208,Male,19,Medicine,500,2.89,66.53,10,4,14.17,Graduated
S109209,Student_9209,Female,21,Law,300,2.72,99.24,13,4,11.29,Dropped
S109210,Student_9210,Male,26,Law,500,3.11,59.79,19,1,1.19,In Progress
S109211,Student_9211,Male,21,Engineering,200,2.43,67.66,19,2,0.0,Graduated
S109212,Student_9212,Male,25,Law,300,4.03,53.71,19,1,6.99,In Progress
S109213,Student_9213,Female,27,Business Admin,100,3.01,60.23,10,7,14.72,Graduated
S109214,Student_9214,Male,28,Engineering,200,2.46,43.31,6,6,10.13,Dropped
S109215,Student_9215,Male,26,Education,300,2.03,97.36,15,0,17.96,Graduated
S109216,Student_9216,Female,27,Law,300,3.03,70.59,5,5,14.01,Graduated
S109217,Student_9217,Female,20,Business Admin,400,3.64,83.98,20,4,3.42,Graduated
S109218,Student_9218,Male,17,Law,200,3.25,70.8,18,0,15.1,Dropped
S109219,Student_9219,Female,26,Law,200,4.39,86.21,13,3,3.94,Graduated
S109220,Student_9220,Male,21,Engineering,200,4.41,72.05,6,2,18.35,Graduated
S109221,Student_9221,Male,17,Engineering,500,2.1,82.09,6,3,12.6,Dropped
S109222,Student_9222,Male,22,Computer Science,500,1.96,81.09,8,7,17.18,Graduated
S109223,Student_9223,Female,28,Engineering,100,2.46,72.01,14,2,12.76,Graduated
S109224,Student_9224,Male,26,Engineering,100,3.49,53.84,14,3,9.95,Dropped
S109225,Student_9225,Female,26,Medicine,100,3.27,52.71,20,6,10.74,In Progress
S109226,Student_9226,Female,23,Law,500,3.71,92.46,7,3,5.68,Graduated
S109227,Student_9227,Male,17,Engineering,400,2.28,47.24,18,5,11.07,Graduated
S109228,Student_9228,Female,26,Law,100,1.76,73.55,18,2,10.6,Graduated
S109229,Student_9229,Female,20,Law,300,2.59,70.15,11,0,12.8,Graduated
S109230,Student_9230,Female,25,Medicine,500,3.41,87.9,11,7,8.91,Graduated
S109231,Student_9231,Female,29,Law,400,3.11,48.12,7,7,5.67,In Progress
S109232,Student_9232,Female,17,Business Admin,300,3.87,81.24,7,6,9.97,Graduated
S109233,Student_9233,Male,25,Engineering,300,2.5,76.35,13,7,5.79,Graduated
S109234,Student_9234,Female,24,Law,500,3.7,82.07,11,3,5.49,Graduated
S109235,Student_9235,Male,21,Computer Science,200,2.58,77.27,7,6,3.7,Graduated
S109236,Student_9236,Male,22,Computer Science,400,3.54,73.75,7,2,9.34,Graduated
S109237,Student_9237,Male,23,Medicine,500,3.53,95.58,17,7,10.63,In Progress
S109238,Student_9238,Male,20,Business Admin,200,4.1,60.92,20,2,7.26,Graduated
S109239,Student_9239,Male,30,Engineering,500,2.06,51.08,7,3,11.85,Graduated
S109240,Student_9240,Male,30,Medicine,500,3.97,87.72,13,7,9.54,In Progress
S109241,Student_9241,Female,22,Computer Science,300,3.31,47.78,18,7,8.28,In Progress
S109242,Student_9242,Female,23,Business Admin,500,3.04,80.78,12,0,15.41,Graduated
S109243,Student_9243,Female,27,Engineering,200,2.91,72.97,17,6,6.91,Graduated
S109244,Student_9244,Male,22,Law,300,2.95,40.08,11,4,8.37,In Progress
S109245,Student_9245,Female,27,Engineering,200,3.03,54.39,12,5,11.52,Graduated
S109246,Student_9246,Female,29,Education,200,1.87,69.75,5,1,13.7,In Progress
S109247,Student_9247,Female,28,Engineering,300,3.17,59.78,13,7,4.75,Graduated
S109248,Student_9248,Male,22,Law,200,3.11,65.61,9,4,10.6,Graduated
S109249,Student_9249,Female,18,Education,100,2.54,76.08,17,3,9.67,In Progress
S109250,Student_9250,Male,21,Business Admin,500,3.02,83.85,9,3,13.46,In Progress
S109251,Student_9251,Female,19,Medicine,300,3.77,49.07,9,7,6.88,In Progress
S109252,Student_9252,Male,23,Business Admin,300,2.57,56.97,13,7,10.12,Graduated
S109253,Student_9253,Male,20,Engineering,100,2.2,78.19,9,7,18.13,In Progress
S109254,Student_9254,Male,17,Medicine,100,2.49,75.31,6,5,7.92,Dropped
S109255,Student_9255,Female,28,Engineering,100,1.54,84.21,10,6,15.59,Graduated
S109256,Student_9256,Female,28,Computer Science,100,4.25,78.43,11,2,8.23,Graduated
S109257,Student_9257,Male,22,Computer Science,400,2.42,59.81,15,6,9.38,Graduated
S109258,Student_9258,Female,22,Law,300,3.88,69.95,19,5,8.08,Dropped
S109259,Student_9259,Male,23,Business Admin,200,2.13,93.08,11,0,4.93,Dropped
S109260,Student_9260,Male,27,Computer Science,300,2.57,51.17,11,5,4.99,Graduated
S109261,Student_9261,Female,24,Education,300,3.04,62.6,15,5,13.27,Graduated
S109262,Student_9262,Female,19,Education,300,3.45,90.5,18,0,7.46,Graduated
S109263,Student_9263,Female,30,Engineering,100,2.95,61.85,6,7,6.4,In Progress
S109264,Student_9264,Male,22,Medicine,100,1.92,64.73,10,7,6.66,Graduated
S109265,Student_9265,Male,26,Education,400,2.96,59.15,13,3,1.97,In Progress
S109266,Student_9266,Female,18,Engineering,300,3.88,93.97,5,0,6.86,In Progress
S109267,Student_9267,Male,29,Medicine,500,3.23,79.8,7,1,8.97,Dropped
S109268,Student_9268,Female,30,Computer Science,400,4.55,52.53,16,5,5.2,In Progress
S109269,Student_9269,Male,25,Engineering,100,3.12,84.98,10,0,11.53,Graduated
S109270,Student_9270,Female,18,Medicine,300,3.71,42.31,20,7,9.27,Graduated
S109271,Student_9271,Female,19,Law,100,3.37,63.78,11,0,6.38,Graduated
S109272,Student_9272,Male,28,Business Admin,200,2.56,94.59,6,5,10.85,Dropped
S109273,Student_9273,Female,29,Business Admin,100,2.96,81.39,20,6,9.96,Graduated
S109274,Student_9274,Female,26,Law,100,3.78,87.59,14,6,13.61,Dropped
S109275,Student_9275,Male,28,Education,400,2.76,95.88,12,2,3.39,Graduated
S109276,Student_9276,Female,28,Business Admin,200,3.28,86.47,15,3,17.7,Graduated
S109277,Student_9277,Male,18,Medicine,500,2.57,45.32,19,7,8.77,Graduated
S109278,Student_9278,Female,25,Law,500,3.65,53.84,17,7,14.04,In Progress
S109279,Student_9279,Male,17,Education,500,3.06,70.0,20,7,4.38,Graduated
S109280,Student_9280,Female,21,Engineering,300,3.61,40.83,10,0,9.97,In Progress
S109281,Student_9281,Female,17,Engineering,500,3.87,77.48,16,6,8.08,In Progress
S109282,Student_9282,Female,21,Medicine,300,3.47,79.43,13,6,12.09,Graduated
S109283,Student_9283,Female,24,Medicine,100,2.87,81.79,13,7,17.28,Graduated
S109284,Student_9284,Male,24,Medicine,500,2.89,73.34,13,3,10.29,Graduated
S109285,Student_9285,Male,27,Business Admin,400,1.53,67.14,13,0,7.39,Graduated
S109286,Student_9286,Male,24,Medicine,200,3.3,91.33,6,0,10.26,Graduated
S109287,Student_9287,Male,18,Law,200,3.73,86.04,14,0,0.0,Graduated
S109288,Student_9288,Male,24,Law,100,2.13,76.74,17,6,7.89,Graduated
S109289,Student_9289,Male,28,Education,200,2.89,42.76,14,6,0.0,In Progress
S109290,Student_9290,Male,21,Law,200,2.88,81.64,17,6,14.8,In Progress
S109291,Student_9291,Female,17,Business Admin,100,3.32,73.49,11,2,14.1,Graduated
S109292,Student_9292,Female,23,Engineering,100,3.1,81.61,9,0,13.04,Graduated
S109293,Student_9293,Female,29,Education,100,2.36,58.68,19,7,5.89,In Progress
S109294,Student_9294,Female,22,Law,400,4.13,86.62,13,6,3.32,Graduated
S109295,Student_9295,Male,21,Medicine,100,1.83,65.08,5,4,14.73,Dropped
S109296,Student_9296,Male,17,Law,100,2.58,93.67,14,7,22.58,Graduated
S109297,Student_9297,Male,30,Computer Science,100,2.07,46.24,11,1,13.17,Dropped
S109298,Student_9298,Female,30,Education,500,3.25,69.07,14,7,17.59,Dropped
S109299,Student_9299,Male,17,Business Admin,500,3.33,52.34,9,5,10.96,Graduated
S109300,Student_9300,Female,22,Law,400,2.92,67.21,15,5,8.54,In Progress
S109301,Student_9301,Male,26,Law,400,2.15,61.23,13,6,18.53,In Progress
S109302,Student_9302,Male,28,Business Admin,200,2.35,88.21,11,0,9.71,In Progress
S109303,Student_9303,Male,23,Engineering,500,3.62,50.03,8,7,14.93,Graduated
S109304,Student_9304,Male,26,Medicine,400,2.94,75.92,15,5,9.29,Graduated
S109305,Student_9305,Female,26,Medicine,400,2.68,64.39,12,4,8.5,In Progress
S109306,Student_9306,Female,17,Engineering,200,2.51,71.08,13,3,8.99,Graduated
S109307,Student_9307,Male,25,Engineering,100,2.92,82.86,13,2,12.1,Graduated
S109308,Student_9308,Female,20,Computer Science,300,3.4,61.43,14,3,7.92,Graduated
S109309,Student_9309,Male,21,Business Admin,200,2.83,62.02,8,2,20.39,Graduated
S109310,Student_9310,Male,18,Education,300,3.3,44.61,10,3,11.51,Dropped
S109311,Student_9311,Male,30,Medicine,200,1.91,73.12,8,3,9.12,In Progress
S109312,Student_9312,Male,28,Engineering,200,3.79,65.01,5,1,6.62,Graduated
S109313,Student_9313,Female,26,Engineering,100,2.97,88.74,10,1,12.9,Graduated
S109314,Student_9314,Male,29,Business Admin,400,2.31,66.36,12,1,0.0,Graduated
S109315,Student_9315,Male,24,Education,500,3.31,98.25,10,6,9.05,Graduated
S109316,Student_9316,Female,30,Engineering,200,3.13,50.31,17,7,13.91,Graduated
S109317,Student_9317,Male,18,Computer Science,100,2.21,56.02,16,3,4.31,In Progress
S109318,Student_9318,Female,19,Education,300,2.91,63.51,7,6,11.95,In Progress
S109319,Student_9319,Male,28,Computer Science,400,2.64,50.23,20,7,12.46,In Progress
S109320,Student_9320,Male,25,Law,200,2.11,98.34,17,5,8.58,Graduated
S109321,Student_9321,Male,18,Medicine,300,2.7,78.46,12,6,10.73,Dropped
S109322,Student_9322,Male,30,Engineering,200,2.27,40.67,14,2,9.6,Graduated
S109323,Student_9323,Male,22,Education,500,2.14,74.71,13,7,5.4,In Progress
S109324,Student_9324,Male,28,Computer Science,500,3.35,86.87,5,1,18.54,In Progress
S109325,Student_9325,Female,20,Medicine,400,3.21,43.08,15,7,12.13,Graduated
S109326,Student_9326,Male,23,Medicine,300,2.82,74.68,15,7,9.45,Graduated
S109327,Student_9327,Female,30,Engineering,500,1.43,62.46,10,2,9.83,Graduated
S109328,Student_9328,Female,30,Medicine,100,2.95,74.89,14,2,14.43,Dropped
S109329,Student_9329,Male,22,Engineering,400,3.53,55.16,12,0,1.13,Graduated
S109330,Student_9330,Female,26,Law,200,3.85,79.96,6,7,9.13,In Progress
S109331,Student_9331,Male,30,Engineering,300,3.71,80.28,18,4,3.72,Graduated
S109332,Student_9332,Female,25,Business Admin,300,2.17,72.37,18,3,13.77,In Progress
S109333,Student_9333,Male,30,Computer Science,100,2.46,95.43,8,4,13.8,Graduated
S109334,Student_9334,Female,25,Business Admin,500,2.88,94.57,17,3,8.45,Dropped
S109335,Student_9335,Female,26,Medicine,300,2.95,42.85,5,2,12.34,Graduated
S109336,Student_9336,Male,20,Medicine,100,3.02,57.39,8,6,12.03,In Progress
S109337,Student_9337,Female,17,Medicine,100,3.78,61.86,6,4,18.24,Graduated
S109338,Student_9338,Male,18,Engineering,200,3.14,43.32,7,0,12.84,In Progress
S109339,Student_9339,Male,24,Education,100,3.85,71.42,8,4,4.34,In Progress
S109340,Student_9340,Male,30,Engineering,400,2.46,41.47,7,5,6.36,In Progress
S109341,Student_9341,Male,26,Computer Science,300,2.73,80.68,10,4,10.59,Graduated
S109342,Student_9342,Male,24,Engineering,400,2.7,40.16,17,0,0.0,Dropped
S109343,Student_9343,Female,30,Medicine,100,2.96,41.92,11,0,15.81,Graduated
S109344,Student_9344,Female,18,Law,100,2.05,90.03,15,1,11.81,Graduated
S109345,Student_9345,Female,20,Computer Science,400,4.34,55.16,19,5,1.81,Graduated
S109346,Student_9346,Male,17,Business Admin,200,3.07,44.87,11,3,9.82,Graduated
S109347,Student_9347,Female,23,Law,100,2.2,63.97,5,2,23.13,Graduated
S109348,Student_9348,Female,20,Computer Science,400,2.24,43.06,9,4,7.42,Graduated
S109349,Student_9349,Female,27,Computer Science,400,3.06,85.02,7,4,2.75,Graduated
S109350,Student_9350,Female,30,Medicine,300,3.41,69.65,16,2,7.26,Graduated
S109351,Student_9351,Female,24,Business Admin,200,3.66,73.12,5,7,1.36,Graduated
S109352,Student_9352,Male,25,Engineering,500,3.03,85.18,5,7,11.36,In Progress
S109353,Student_9353,Male,28,Business Admin,400,3.43,87.07,6,0,4.81,In Progress
S109354,Student_9354,Female,25,Medicine,300,3.24,48.18,14,6,13.28,Graduated
S109355,Student_9355,Male,19,Medicine,500,2.93,56.82,12,0,11.23,Graduated
S109356,Student_9356,Male,21,Medicine,300,2.76,50.54,8,4,6.7,Dropped
S109357,Student_9357,Female,22,Law,300,3.02,43.24,18,4,2.63,Graduated
S109358,Student_9358,Female,22,Business Admin,200,2.92,72.25,14,6,11.55,Graduated
S109359,Student_9359,Male,26,Business Admin,100,3.0,54.99,7,2,10.4,Graduated
S109360,Student_9360,Female,24,Computer Science,200,3.31,49.24,18,7,2.31,Dropped
S109361,Student_9361,Male,22,Education,500,4.13,70.61,12,2,6.04,In Progress
S109362,Student_9362,Male,22,Engineering,200,2.3,78.04,20,6,2.22,Graduated
S109363,Student_9363,Female,20,Medicine,100,3.07,86.33,6,6,5.42,In Progress
S109364,Student_9364,Male,23,Business Admin,200,3.25,41.05,20,5,8.78,In Progress
S109365,Student_9365,Male,30,Business Admin,200,2.74,71.58,13,3,6.73,Dropped
S109366,Student_9366,Male,30,Computer Science,200,3.76,56.02,8,6,3.74,Graduated
S109367,Student_9367,Female,24,Engineering,400,2.66,99.5,15,0,11.68,Dropped
S109368,Student_9368,Female,19,Education,400,3.47,49.42,13,1,12.59,In Progress
S109369,Student_9369,Female,23,Education,200,3.88,66.27,5,5,13.68,In Progress
S109370,Student_9370,Female,19,Medicine,100,3.28,98.2,9,7,18.21,In Progress
S109371,Student_9371,Male,24,Education,100,2.88,52.79,14,1,12.03,Graduated
S109372,Student_9372,Female,17,Education,100,3.34,88.41,11,5,4.93,Graduated
S109373,Student_9373,Female,17,Engineering,100,2.72,54.58,18,7,6.9,Graduated
S109374,Student_9374,Female,30,Engineering,300,2.5,44.52,15,2,11.76,Graduated
S109375,Student_9375,Female,22,Medicine,200,3.26,42.57,8,3,11.89,Graduated
S109376,Student_9376,Male,26,Business Admin,200,3.52,96.92,16,4,5.52,In Progress
S109377,Student_9377,Male,25,Computer Science,300,3.07,52.77,16,2,14.33,Graduated
S109378,Student_9378,Male,28,Medicine,100,3.39,57.52,9,2,4.14,Graduated
S109379,Student_9379,Female,30,Law,500,4.61,98.01,20,5,2.33,Graduated
S109380,Student_9380,Female,20,Education,500,3.85,79.44,15,2,12.85,Graduated
S109381,Student_9381,Male,22,Computer Science,300,2.6,69.29,13,1,6.54,In Progress
S109382,Student_9382,Female,28,Business Admin,500,3.13,66.13,10,2,7.25,In Progress
S109383,Student_9383,Female,21,Business Admin,400,3.21,42.91,17,3,6.88,In Progress
S109384,Student_9384,Male,28,Engineering,200,2.41,90.34,18,1,10.68,In Progress
S109385,Student_9385,Male,17,Law,500,3.43,85.72,10,3,8.12,Graduated
S109386,Student_9386,Female,22,Business Admin,400,2.47,45.44,6,5,9.85,Graduated
S109387,Student_9387,Female,25,Law,200,3.47,61.21,5,1,13.9,In Progress
S109388,Student_9388,Female,28,Education,400,4.35,93.12,8,5,7.43,Graduated
S109389,Student_9389,Male,19,Engineering,200,2.91,54.19,14,6,12.28,In Progress
S109390,Student_9390,Male,27,Computer Science,200,3.31,76.67,7,6,17.56,Graduated
S109391,Student_9391,Male,19,Engineering,500,3.2,69.28,15,3,4.34,Dropped
S109392,Student_9392,Male,30,Education,300,2.35,89.11,11,0,16.47,In Progress
S109393,Student_9393,Female,18,Business Admin,500,2.48,42.16,11,7,5.23,Graduated
S109394,Student_9394,Male,29,Law,100,3.25,88.97,10,0,6.12,Graduated
S109395,Student_9395,Male,20,Education,400,3.09,48.14,19,1,2.31,In Progress
S109396,Student_9396,Female,26,Business Admin,100,2.91,40.9,9,0,7.13,Graduated
S109397,Student_9397,Female,19,Medicine,200,3.65,75.73,7,4,11.74,Graduated
S109398,Student_9398,Female,28,Law,500,3.33,55.52,19,5,13.46,Graduated
S109399,Student_9399,Male,18,Education,100,4.54,82.56,8,3,14.66,Graduated
S109400,Student_9400,Female,17,Computer Science,100,2.35,68.19,17,1,0.0,Graduated
S109401,Student_9401,Female,19,Computer Science,100,2.72,76.33,9,5,1.51,Graduated
S109402,Student_9402,Male,26,Business Admin,200,4.02,81.38,8,0,11.35,In Progress
S109403,Student_9403,Male,22,Business Admin,200,4.18,95.62,7,1,12.53,Graduated
S109404,Student_9404,Female,25,Computer Science,200,2.4,89.39,6,7,14.89,Graduated
S109405,Student_9405,Male,27,Medicine,100,2.73,69.71,9,4,11.61,In Progress
S109406,Student_9406,Female,21,Engineering,400,2.87,66.28,6,7,3.87,Graduated
S109407,Student_9407,Female,19,Computer Science,500,3.99,79.28,6,1,5.16,In Progress
S109408,Student_9408,Male,30,Business Admin,500,2.91,84.01,19,7,10.51,Graduated
S109409,Student_9409,Female,21,Business Admin,200,2.88,50.36,6,7,2.66,In Progress
S109410,Student_9410,Male,21,Medicine,100,2.81,41.95,18,1,5.08,Graduated
S109411,Student_9411,Male,21,Computer Science,400,3.08,67.28,6,6,9.43,In Progress
S109412,Student_9412,Male,28,Medicine,300,3.24,45.97,12,7,8.68,In Progress
S109413,Student_9413,Female,28,Computer Science,200,4.31,56.36,16,6,9.85,Dropped
S109414,Student_9414,Male,23,Engineering,300,4.02,75.08,11,5,11.41,Graduated
S109415,Student_9415,Male,21,Education,500,2.24,49.09,13,2,2.77,Dropped
S109416,Student_9416,Female,23,Computer Science,500,2.87,41.71,7,2,10.27,Graduated
S109417,Student_9417,Female,25,Education,400,3.01,73.28,5,2,3.47,Graduated
S109418,Student_9418,Female,21,Computer Science,400,2.69,67.97,10,2,9.44,In Progress
S109419,Student_9419,Female,18,Engineering,300,3.7,58.38,13,7,12.98,Graduated
S109420,Student_9420,Male,21,Business Admin,500,3.94,68.13,17,3,11.9,Graduated
S109421,Student_9421,Male,24,Education,400,2.66,81.01,5,4,4.95,Graduated
S109422,Student_9422,Male,28,Medicine,400,3.01,46.54,5,6,4.41,Graduated
S109423,Student_9423,Female,20,Computer Science,500,3.63,55.34,8,1,17.27,Graduated
S109424,Student_9424,Female,18,Business Admin,500,3.75,87.7,14,7,13.63,In Progress
S109425,Student_9425,Male,26,Computer Science,100,2.65,80.21,5,6,8.96,Dropped
S109426,Student_9426,Female,19,Medicine,400,3.33,55.98,13,5,15.83,Graduated
S109427,Student_9427,Female,25,Engineering,300,2.51,63.89,10,4,9.23,Dropped
S109428,Student_9428,Male,25,Law,200,3.74,47.18,9,1,21.41,In Progress
S109429,Student_9429,Male,24,Computer Science,200,2.49,55.19,15,5,8.7,Graduated
S109430,Student_9430,Female,24,Medicine,500,3.08,90.47,9,2,22.33,In Progress
S109431,Student_9431,Female,24,Law,300,2.67,66.42,15,3,10.84,In Progress
S109432,Student_9432,Female,24,Computer Science,100,2.31,78.42,15,1,3.92,In Progress
S109433,Student_9433,Male,24,Education,400,2.6,49.58,15,1,10.17,In Progress
S109434,Student_9434,Male,17,Business Admin,100,2.76,51.0,16,0,13.51,Graduated
S109435,Student_9435,Male,22,Business Admin,300,3.87,96.46,16,3,10.08,Graduated
S109436,Student_9436,Male,28,Medicine,100,2.67,90.49,6,3,7.08,Graduated
S109437,Student_9437,Male,25,Education,500,3.05,87.42,7,7,11.32,In Progress
S109438,Student_9438,Female,24,Engineering,200,2.53,59.78,16,3,13.14,Graduated
S109439,Student_9439,Female,19,Law,500,3.64,73.77,11,7,6.5,In Progress
S109440,Student_9440,Female,27,Medicine,400,3.74,69.54,8,4,9.7,In Progress
S109441,Student_9441,Male,17,Computer Science,500,3.55,97.37,18,7,5.0,In Progress
S109442,Student_9442,Male,18,Business Admin,300,2.75,54.38,10,7,11.81,Graduated
S109443,Student_9443,Male,27,Computer Science,300,2.53,96.83,20,2,5.32,Dropped
S109444,Student_9444,Female,18,Law,400,2.35,82.41,12,0,11.17,In Progress
S109445,Student_9445,Male,23,Education,400,3.54,64.82,19,4,15.69,Graduated
S109446,Student_9446,Male,28,Education,200,2.68,55.98,18,7,13.37,Graduated
S109447,Student_9447,Female,22,Medicine,100,3.6,85.44,5,5,8.75,Graduated
S109448,Student_9448,Male,27,Medicine,200,2.4,89.38,19,2,3.45,Dropped
S109449,Student_9449,Female,18,Education,500,2.85,61.45,20,6,10.1,Graduated
S109450,Student_9450,Male,24,Medicine,100,2.68,50.31,15,1,8.15,Graduated
S109451,Student_9451,Male,25,Education,400,2.5,69.53,17,7,10.13,Graduated
S109452,Student_9452,Female,23,Law,300,1.78,68.11,10,7,10.55,Graduated
S109453,Student_9453,Female,20,Medicine,500,2.07,83.52,5,0,7.99,In Progress
S109454,Student_9454,Female,29,Education,200,3.79,98.39,16,7,6.57,In Progress
S109455,Student_9455,Female,29,Medicine,400,2.41,71.88,16,4,12.12,In Progress
S109456,Student_9456,Female,17,Computer Science,100,3.47,83.9,16,0,17.68,In Progress
S109457,Student_9457,Female,20,Business Admin,100,3.01,61.03,12,2,10.94,Dropped
S109458,Student_9458,Male,20,Computer Science,300,2.76,75.97,8,5,9.65,Dropped
S109459,Student_9459,Male,24,Engineering,400,2.7,46.92,9,5,15.15,In Progress
S109460,Student_9460,Female,20,Education,400,2.94,88.9,14,4,8.72,Graduated
S109461,Student_9461,Male,20,Engineering,500,3.47,60.66,6,6,16.46,Graduated
S109462,Student_9462,Female,29,Education,500,2.14,44.8,7,5,13.99,In Progress
S109463,Student_9463,Male,18,Business Admin,100,2.95,99.43,11,4,0.0,Graduated
S109464,Student_9464,Female,28,Medicine,200,3.27,94.11,11,0,12.02,Graduated
S109465,Student_9465,Male,26,Education,100,3.52,51.85,20,1,6.96,In Progress
S109466,Student_9466,Male,23,Computer Science,500,3.71,61.79,18,1,13.95,In Progress
